detectorid,starttime,volume,speed,occupancy,status
1516,2011-01-01 10:08:40-08,1,62,1,2
1530,2011-01-01 10:08:40-08,1,61,1,2
1538,2011-01-01 10:08:40-08,1,62,1,2
1544,2011-01-01 10:08:40-08,2,60,2,2
1524,2011-01-01 10:08:40-08,1,56,1,2
1502,2011-01-01 10:08:40-08,2,67,2,2
1509,2011-01-01 10:08:40-08,2,65,2,2
1495,2011-01-01 10:08:40-08,3,64,3,2
1490,2011-01-01 10:08:40-08,0,0,0,0
1489,2011-01-01 10:08:40-08,0,0,0,0
1530,2011-01-01 10:09:00-08,0,0,0,0
1538,2011-01-01 10:09:00-08,2,51,3,2
1544,2011-01-01 10:09:00-08,0,0,0,0
1524,2011-01-01 10:09:00-08,3,58,2,2
1489,2011-01-01 10:09:00-08,0,0,0,0
1495,2011-01-01 10:09:00-08,0,0,0,0
1516,2011-01-01 10:09:00-08,3,58,3,2
1502,2011-01-01 10:09:00-08,3,69,2,2
1509,2011-01-01 10:09:00-08,1,62,1,2
1490,2011-01-01 10:09:00-08,0,0,0,0
1495,2011-01-01 10:09:20-08,1,54,2,2
1502,2011-01-01 10:09:20-08,0,0,0,0
1509,2011-01-01 10:09:20-08,1,61,1,2
1516,2011-01-01 10:09:20-08,2,62,2,2
1544,2011-01-01 10:09:20-08,2,53,2,2
1524,2011-01-01 10:09:20-08,2,68,1,2
1530,2011-01-01 10:09:20-08,0,0,0,0
1490,2011-01-01 10:09:20-08,0,0,0,0
1538,2011-01-01 10:09:20-08,1,53,1,2
1489,2011-01-01 10:09:20-08,0,0,0,0
1516,2011-01-01 10:09:40-08,2,64,2,2
1524,2011-01-01 10:09:40-08,4,51,3,2
1530,2011-01-01 10:09:40-08,2,61,2,2
1538,2011-01-01 10:09:40-08,3,53,4,2
1544,2011-01-01 10:09:40-08,4,58,4,2
1509,2011-01-01 10:09:40-08,2,68,2,2
1489,2011-01-01 10:09:40-08,0,0,0,0
1495,2011-01-01 10:09:40-08,0,0,0,0
1502,2011-01-01 10:09:40-08,2,51,3,2
1490,2011-01-01 10:09:40-08,0,0,0,0
1516,2011-01-01 10:10:00-08,2,64,2,2
1524,2011-01-01 10:10:00-08,4,57,3,2
1530,2011-01-01 10:10:00-08,4,61,4,2
1538,2011-01-01 10:10:00-08,1,55,1,2
1544,2011-01-01 10:10:00-08,3,68,1,2
1509,2011-01-01 10:10:00-08,0,0,0,0
1490,2011-01-01 10:10:00-08,0,0,0,0
1502,2011-01-01 10:10:00-08,0,0,0,0
1489,2011-01-01 10:10:00-08,0,0,0,0
1495,2011-01-01 10:10:00-08,1,71,1,2
1509,2011-01-01 10:10:20-08,2,64,2,2
1544,2011-01-01 10:10:20-08,3,54,3,2
1516,2011-01-01 10:10:20-08,1,68,0,3
1530,2011-01-01 10:10:20-08,2,62,2,2
1524,2011-01-01 10:10:20-08,2,56,1,2
1538,2011-01-01 10:10:20-08,1,55,1,2
1490,2011-01-01 10:10:20-08,0,0,0,0
1502,2011-01-01 10:10:20-08,2,66,2,2
1489,2011-01-01 10:10:20-08,0,0,0,0
1495,2011-01-01 10:10:20-08,3,56,4,2
1530,2011-01-01 10:10:40-08,2,67,2,2
1538,2011-01-01 10:10:40-08,3,62,3,2
1544,2011-01-01 10:10:40-08,0,0,0,0
1524,2011-01-01 10:10:40-08,1,58,0,3
1502,2011-01-01 10:10:40-08,2,54,2,2
1509,2011-01-01 10:10:40-08,3,59,4,2
1516,2011-01-01 10:10:40-08,1,58,1,2
1489,2011-01-01 10:10:40-08,0,0,0,0
1495,2011-01-01 10:10:40-08,0,0,0,0
1490,2011-01-01 10:10:40-08,0,0,0,0
1502,2011-01-01 10:11:00-08,1,60,1,2
1516,2011-01-01 10:11:00-08,1,58,1,2
1524,2011-01-01 10:11:00-08,3,68,2,2
1509,2011-01-01 10:11:00-08,1,72,1,2
1530,2011-01-01 10:11:00-08,2,65,1,2
1538,2011-01-01 10:11:00-08,7,62,9,2
1544,2011-01-01 10:11:00-08,1,59,1,2
1495,2011-01-01 10:11:00-08,3,59,4,2
1489,2011-01-01 10:11:00-08,0,0,0,0
1490,2011-01-01 10:11:00-08,0,0,0,0
1502,2011-01-01 10:11:20-08,2,58,2,2
1509,2011-01-01 10:11:20-08,0,0,0,0
1516,2011-01-01 10:11:20-08,1,61,1,2
1530,2011-01-01 10:11:20-08,2,64,2,2
1538,2011-01-01 10:11:20-08,3,50,4,2
1544,2011-01-01 10:11:20-08,0,0,0,0
1524,2011-01-01 10:11:20-08,2,60,1,2
1489,2011-01-01 10:11:20-08,0,0,0,0
1495,2011-01-01 10:11:20-08,2,62,2,2
1490,2011-01-01 10:11:20-08,0,0,0,0
1502,2011-01-01 10:11:40-08,2,63,2,2
1509,2011-01-01 10:11:40-08,3,58,4,2
1516,2011-01-01 10:11:40-08,1,65,1,2
1524,2011-01-01 10:11:40-08,6,60,4,2
1530,2011-01-01 10:11:40-08,2,71,1,2
1538,2011-01-01 10:11:40-08,2,57,2,2
1544,2011-01-01 10:11:40-08,4,59,4,2
1489,2011-01-01 10:11:40-08,0,0,0,0
1495,2011-01-01 10:11:40-08,3,64,2,2
1490,2011-01-01 10:11:40-08,0,0,0,0
1489,2011-01-01 10:12:00-08,0,0,0,0
1516,2011-01-01 10:12:00-08,3,60,3,2
1544,2011-01-01 10:12:00-08,1,53,1,2
1495,2011-01-01 10:12:00-08,2,66,2,2
1524,2011-01-01 10:12:00-08,3,59,2,2
1530,2011-01-01 10:12:00-08,2,68,1,2
1502,2011-01-01 10:12:00-08,1,67,1,2
1538,2011-01-01 10:12:00-08,2,58,2,2
1509,2011-01-01 10:12:00-08,2,64,2,2
1490,2011-01-01 10:12:00-08,0,0,0,0
1509,2011-01-01 10:12:20-08,2,65,1,2
1524,2011-01-01 10:12:20-08,3,60,2,2
1516,2011-01-01 10:12:20-08,2,57,2,2
1530,2011-01-01 10:12:20-08,2,63,2,2
1538,2011-01-01 10:12:20-08,3,56,5,2
1544,2011-01-01 10:12:20-08,4,55,4,2
1489,2011-01-01 10:12:20-08,0,0,0,0
1495,2011-01-01 10:12:20-08,2,63,2,2
1502,2011-01-01 10:12:20-08,2,68,2,2
1490,2011-01-01 10:12:20-08,0,0,0,0
1502,2011-01-01 10:12:40-08,1,72,1,2
1509,2011-01-01 10:12:40-08,0,0,1,3
1516,2011-01-01 10:12:40-08,1,51,2,2
1524,2011-01-01 10:12:40-08,4,54,5,2
1530,2011-01-01 10:12:40-08,0,0,0,0
1538,2011-01-01 10:12:40-08,2,56,2,2
1544,2011-01-01 10:12:40-08,0,0,0,0
1490,2011-01-01 10:12:40-08,0,0,0,0
1489,2011-01-01 10:12:40-08,0,0,0,0
1495,2011-01-01 10:12:40-08,1,63,1,2
1544,2011-01-01 10:13:00-08,1,55,1,2
1516,2011-01-01 10:13:00-08,2,66,2,2
1530,2011-01-01 10:13:00-08,0,0,0,0
1524,2011-01-01 10:13:00-08,7,60,5,2
1490,2011-01-01 10:13:00-08,0,0,0,0
1538,2011-01-01 10:13:00-08,3,61,4,2
1489,2011-01-01 10:13:00-08,0,0,0,0
1509,2011-01-01 10:13:00-08,1,64,1,2
1495,2011-01-01 10:13:00-08,1,64,1,2
1502,2011-01-01 10:13:00-08,2,67,2,2
1544,2011-01-01 10:13:20-08,3,60,3,2
1524,2011-01-01 10:13:20-08,7,60,5,2
1502,2011-01-01 10:13:20-08,0,0,0,0
1530,2011-01-01 10:13:20-08,4,62,4,2
1509,2011-01-01 10:13:20-08,2,70,2,2
1538,2011-01-01 10:13:20-08,6,57,8,2
1516,2011-01-01 10:13:20-08,1,61,1,2
1489,2011-01-01 10:13:20-08,0,0,0,0
1495,2011-01-01 10:13:20-08,1,56,1,2
1490,2011-01-01 10:13:20-08,0,0,0,0
1490,2011-01-01 10:13:40-08,0,0,0,0
1489,2011-01-01 10:13:40-08,0,0,0,0
1495,2011-01-01 10:13:40-08,1,64,1,2
1502,2011-01-01 10:13:40-08,4,57,4,2
1509,2011-01-01 10:13:40-08,0,0,0,0
1516,2011-01-01 10:13:40-08,2,62,2,2
1524,2011-01-01 10:13:40-08,3,60,2,2
1530,2011-01-01 10:13:40-08,4,64,4,2
1538,2011-01-01 10:13:40-08,0,0,0,0
1544,2011-01-01 10:13:40-08,1,58,1,2
1530,2011-01-01 10:14:00-08,1,62,1,2
1538,2011-01-01 10:14:00-08,3,58,4,2
1544,2011-01-01 10:14:00-08,3,61,3,2
1490,2011-01-01 10:14:00-08,0,0,0,0
1489,2011-01-01 10:14:00-08,0,0,0,0
1495,2011-01-01 10:14:00-08,0,0,0,0
1502,2011-01-01 10:14:00-08,0,0,0,0
1509,2011-01-01 10:14:00-08,1,69,1,2
1516,2011-01-01 10:14:00-08,3,64,3,2
1524,2011-01-01 10:14:00-08,3,60,3,2
1544,2011-01-01 10:14:20-08,0,0,0,0
1530,2011-01-01 10:14:20-08,5,62,5,2
1502,2011-01-01 10:14:20-08,0,0,0,0
1538,2011-01-01 10:14:20-08,6,51,10,2
1509,2011-01-01 10:14:20-08,0,0,0,0
1516,2011-01-01 10:14:20-08,0,0,0,0
1524,2011-01-01 10:14:20-08,2,68,1,2
1489,2011-01-01 10:14:20-08,0,0,0,0
1495,2011-01-01 10:14:20-08,1,57,1,2
1490,2011-01-01 10:14:20-08,0,0,0,0
1516,2011-01-01 10:14:40-08,1,58,1,2
1489,2011-01-01 10:14:40-08,0,0,0,0
1524,2011-01-01 10:14:40-08,6,58,5,2
1495,2011-01-01 10:14:40-08,3,58,4,2
1502,2011-01-01 10:14:40-08,2,61,2,2
1530,2011-01-01 10:14:40-08,2,69,2,2
1538,2011-01-01 10:14:40-08,4,57,6,2
1509,2011-01-01 10:14:40-08,4,59,6,2
1544,2011-01-01 10:14:40-08,1,59,1,2
1490,2011-01-01 10:14:40-08,0,0,0,0
1524,2011-01-01 10:15:00-08,8,58,7,2
1530,2011-01-01 10:15:00-08,0,0,0,0
1538,2011-01-01 10:15:00-08,4,56,5,2
1544,2011-01-01 10:15:00-08,8,55,9,2
1502,2011-01-01 10:15:00-08,2,61,2,2
1509,2011-01-01 10:15:00-08,0,0,0,0
1516,2011-01-01 10:15:00-08,4,45,2,2
1495,2011-01-01 10:15:00-08,3,39,2,2
1490,2011-01-01 10:15:00-08,0,0,0,0
1489,2011-01-01 10:15:00-08,0,0,0,0
1530,2011-01-01 10:15:20-08,4,68,3,2
1538,2011-01-01 10:15:20-08,1,59,1,2
1544,2011-01-01 10:15:20-08,1,60,1,2
1524,2011-01-01 10:15:20-08,3,60,2,2
1489,2011-01-01 10:15:20-08,0,0,0,0
1516,2011-01-01 10:15:20-08,3,65,2,2
1495,2011-01-01 10:15:20-08,2,64,2,2
1502,2011-01-01 10:15:20-08,3,61,3,2
1509,2011-01-01 10:15:20-08,0,0,0,0
1490,2011-01-01 10:15:20-08,0,0,0,0
1509,2011-01-01 10:15:40-08,1,59,1,2
1516,2011-01-01 10:15:40-08,2,56,2,2
1524,2011-01-01 10:15:40-08,1,65,0,3
1530,2011-01-01 10:15:40-08,3,64,4,2
1544,2011-01-01 10:15:40-08,1,62,1,2
1490,2011-01-01 10:15:40-08,0,0,0,0
1538,2011-01-01 10:15:40-08,3,57,4,2
1489,2011-01-01 10:15:40-08,0,0,0,0
1495,2011-01-01 10:15:40-08,0,0,0,0
1502,2011-01-01 10:15:40-08,2,65,2,2
1530,2011-01-01 10:16:00-08,0,0,0,0
1538,2011-01-01 10:16:00-08,0,0,0,0
1544,2011-01-01 10:16:00-08,5,56,5,2
1516,2011-01-01 10:16:00-08,1,55,1,2
1524,2011-01-01 10:16:00-08,6,63,5,2
1495,2011-01-01 10:16:00-08,1,64,1,2
1502,2011-01-01 10:16:00-08,1,60,1,2
1509,2011-01-01 10:16:00-08,0,0,0,0
1489,2011-01-01 10:16:00-08,0,0,0,0
1490,2011-01-01 10:16:00-08,0,0,0,0
1516,2011-01-01 10:16:20-08,0,0,0,0
1524,2011-01-01 10:16:20-08,4,58,2,2
1530,2011-01-01 10:16:20-08,3,68,2,2
1538,2011-01-01 10:16:20-08,4,66,5,2
1544,2011-01-01 10:16:20-08,0,0,0,0
1509,2011-01-01 10:16:20-08,1,77,0,3
1502,2011-01-01 10:16:20-08,0,0,0,0
1490,2011-01-01 10:16:20-08,0,0,0,0
1489,2011-01-01 10:16:20-08,0,0,0,0
1495,2011-01-01 10:16:20-08,0,0,0,0
1516,2011-01-01 10:16:40-08,1,61,1,2
1524,2011-01-01 10:16:40-08,5,54,4,2
1544,2011-01-01 10:16:40-08,0,0,0,0
1530,2011-01-01 10:16:40-08,3,66,3,2
1538,2011-01-01 10:16:40-08,4,57,6,2
1509,2011-01-01 10:16:40-08,2,63,2,2
1502,2011-01-01 10:16:40-08,2,64,2,2
1490,2011-01-01 10:16:40-08,0,0,0,0
1489,2011-01-01 10:16:40-08,0,0,0,0
1495,2011-01-01 10:16:40-08,3,52,4,2
1530,2011-01-01 10:17:00-08,2,64,2,2
1538,2011-01-01 10:17:00-08,3,54,4,2
1544,2011-01-01 10:17:00-08,3,62,3,2
1502,2011-01-01 10:17:00-08,1,67,1,2
1509,2011-01-01 10:17:00-08,2,58,1,2
1516,2011-01-01 10:17:00-08,3,57,3,2
1524,2011-01-01 10:17:00-08,5,58,4,2
1489,2011-01-01 10:17:00-08,0,0,0,0
1495,2011-01-01 10:17:00-08,1,54,0,3
1490,2011-01-01 10:17:00-08,0,0,0,0
1524,2011-01-01 10:17:20-08,3,55,2,2
1502,2011-01-01 10:17:20-08,1,64,1,2
1509,2011-01-01 10:17:20-08,1,61,1,2
1530,2011-01-01 10:17:20-08,3,61,3,2
1538,2011-01-01 10:17:20-08,6,63,7,2
1516,2011-01-01 10:17:20-08,0,0,0,0
1544,2011-01-01 10:17:20-08,0,0,0,0
1495,2011-01-01 10:17:20-08,1,61,1,2
1489,2011-01-01 10:17:20-08,0,0,0,0
1490,2011-01-01 10:17:20-08,0,0,0,0
1516,2011-01-01 10:17:40-08,0,0,0,0
1524,2011-01-01 10:17:40-08,2,54,1,2
1530,2011-01-01 10:17:40-08,1,61,1,2
1538,2011-01-01 10:17:40-08,5,59,7,2
1544,2011-01-01 10:17:40-08,3,62,3,2
1495,2011-01-01 10:17:40-08,4,62,5,2
1502,2011-01-01 10:17:40-08,1,67,1,2
1509,2011-01-01 10:17:40-08,2,68,2,2
1489,2011-01-01 10:17:40-08,0,0,0,0
1490,2011-01-01 10:17:40-08,0,0,0,0
1502,2011-01-01 10:18:00-08,3,68,3,2
1489,2011-01-01 10:18:00-08,0,0,0,0
1495,2011-01-01 10:18:00-08,1,64,1,2
1509,2011-01-01 10:18:00-08,0,0,0,0
1516,2011-01-01 10:18:00-08,2,56,1,2
1524,2011-01-01 10:18:00-08,5,60,8,2
1530,2011-01-01 10:18:00-08,2,61,2,2
1538,2011-01-01 10:18:00-08,3,60,3,2
1544,2011-01-01 10:18:00-08,2,63,2,2
1490,2011-01-01 10:18:00-08,0,0,0,0
1489,2011-01-01 10:18:20-08,0,0,0,0
1524,2011-01-01 10:18:20-08,4,59,3,2
1530,2011-01-01 10:18:20-08,4,65,4,2
1544,2011-01-01 10:18:20-08,3,60,3,2
1495,2011-01-01 10:18:20-08,2,57,3,2
1538,2011-01-01 10:18:20-08,3,55,4,2
1502,2011-01-01 10:18:20-08,1,67,1,2
1509,2011-01-01 10:18:20-08,1,69,1,2
1516,2011-01-01 10:18:20-08,0,0,0,0
1490,2011-01-01 10:18:20-08,0,0,0,0
1530,2011-01-01 10:18:40-08,1,65,1,2
1516,2011-01-01 10:18:40-08,2,59,2,2
1538,2011-01-01 10:18:40-08,7,55,10,2
1524,2011-01-01 10:18:40-08,7,58,6,2
1544,2011-01-01 10:18:40-08,0,0,0,0
1495,2011-01-01 10:18:40-08,3,57,4,2
1502,2011-01-01 10:18:40-08,3,63,3,2
1509,2011-01-01 10:18:40-08,5,64,5,2
1489,2011-01-01 10:18:40-08,0,0,0,0
1490,2011-01-01 10:18:40-08,0,0,0,0
1502,2011-01-01 10:19:00-08,2,65,2,2
1516,2011-01-01 10:19:00-08,0,0,0,0
1509,2011-01-01 10:19:00-08,3,65,3,2
1524,2011-01-01 10:19:00-08,4,60,3,2
1530,2011-01-01 10:19:00-08,1,61,1,2
1538,2011-01-01 10:19:00-08,3,59,4,2
1544,2011-01-01 10:19:00-08,2,59,2,2
1490,2011-01-01 10:19:00-08,0,0,0,0
1489,2011-01-01 10:19:00-08,0,0,0,0
1495,2011-01-01 10:19:00-08,2,63,2,2
1524,2011-01-01 10:19:20-08,4,65,3,2
1544,2011-01-01 10:19:20-08,3,61,3,2
1530,2011-01-01 10:19:20-08,4,67,4,2
1490,2011-01-01 10:19:20-08,0,0,0,0
1538,2011-01-01 10:19:20-08,4,54,9,2
1516,2011-01-01 10:19:20-08,2,61,2,2
1509,2011-01-01 10:19:20-08,1,72,1,2
1489,2011-01-01 10:19:20-08,0,0,0,0
1495,2011-01-01 10:19:20-08,4,45,4,2
1502,2011-01-01 10:19:20-08,2,65,2,2
1544,2011-01-01 10:19:40-08,5,64,5,2
1530,2011-01-01 10:19:40-08,4,65,4,2
1502,2011-01-01 10:19:40-08,4,63,4,2
1538,2011-01-01 10:19:40-08,2,58,2,2
1509,2011-01-01 10:19:40-08,4,66,5,2
1516,2011-01-01 10:19:40-08,4,62,5,2
1524,2011-01-01 10:19:40-08,3,57,2,2
1489,2011-01-01 10:19:40-08,0,0,0,0
1495,2011-01-01 10:19:40-08,2,70,0,3
1490,2011-01-01 10:19:40-08,0,0,0,0
1509,2011-01-01 10:20:00-08,1,67,1,2
1490,2011-01-01 10:20:00-08,0,0,0,0
1516,2011-01-01 10:20:00-08,4,69,2,2
1524,2011-01-01 10:20:00-08,3,58,2,2
1489,2011-01-01 10:20:00-08,0,0,0,0
1495,2011-01-01 10:20:00-08,1,58,1,2
1530,2011-01-01 10:20:00-08,0,0,0,0
1538,2011-01-01 10:20:00-08,6,52,9,2
1502,2011-01-01 10:20:00-08,1,66,0,3
1544,2011-01-01 10:20:00-08,1,59,1,2
1544,2011-01-01 10:20:20-08,1,60,1,2
1530,2011-01-01 10:20:20-08,2,59,2,2
1524,2011-01-01 10:20:20-08,5,64,3,2
1538,2011-01-01 10:20:20-08,4,55,7,2
1502,2011-01-01 10:20:20-08,1,64,1,2
1509,2011-01-01 10:20:20-08,1,61,1,2
1516,2011-01-01 10:20:20-08,1,64,2,2
1495,2011-01-01 10:20:20-08,1,61,1,2
1490,2011-01-01 10:20:20-08,0,0,0,0
1489,2011-01-01 10:20:20-08,0,0,0,0
1530,2011-01-01 10:20:40-08,1,77,0,3
1538,2011-01-01 10:20:40-08,5,60,6,2
1544,2011-01-01 10:20:40-08,2,62,2,2
1524,2011-01-01 10:20:40-08,6,52,5,2
1489,2011-01-01 10:20:40-08,0,0,0,0
1516,2011-01-01 10:20:40-08,2,56,2,2
1495,2011-01-01 10:20:40-08,0,0,0,0
1502,2011-01-01 10:20:40-08,0,0,0,0
1509,2011-01-01 10:20:40-08,1,65,1,2
1490,2011-01-01 10:20:40-08,0,0,0,0
1516,2011-01-01 10:21:00-08,2,67,2,2
1524,2011-01-01 10:21:00-08,5,62,6,2
1490,2011-01-01 10:21:00-08,0,0,0,0
1530,2011-01-01 10:21:00-08,2,67,2,2
1544,2011-01-01 10:21:00-08,4,57,5,2
1489,2011-01-01 10:21:00-08,0,0,0,0
1538,2011-01-01 10:21:00-08,2,62,2,2
1495,2011-01-01 10:21:00-08,1,60,1,2
1502,2011-01-01 10:21:00-08,2,61,2,2
1509,2011-01-01 10:21:00-08,1,65,1,2
1544,2011-01-01 10:21:20-08,3,62,2,2
1530,2011-01-01 10:21:20-08,6,68,6,2
1516,2011-01-01 10:21:20-08,1,58,1,2
1538,2011-01-01 10:21:20-08,4,62,5,2
1524,2011-01-01 10:21:20-08,3,59,2,2
1495,2011-01-01 10:21:20-08,1,58,1,2
1502,2011-01-01 10:21:20-08,3,65,3,2
1509,2011-01-01 10:21:20-08,1,58,1,2
1489,2011-01-01 10:21:20-08,0,0,0,0
1490,2011-01-01 10:21:20-08,0,0,0,0
1516,2011-01-01 10:21:40-08,0,0,0,0
1524,2011-01-01 10:21:40-08,4,67,2,2
1530,2011-01-01 10:21:40-08,1,62,1,2
1538,2011-01-01 10:21:40-08,4,65,5,2
1544,2011-01-01 10:21:40-08,2,56,2,2
1509,2011-01-01 10:21:40-08,3,65,3,2
1502,2011-01-01 10:21:40-08,0,0,0,0
1490,2011-01-01 10:21:40-08,0,0,0,0
1489,2011-01-01 10:21:40-08,0,0,0,0
1495,2011-01-01 10:21:40-08,1,0,0,3
1502,2011-01-01 10:22:00-08,1,67,1,2
1509,2011-01-01 10:22:00-08,3,64,4,2
1516,2011-01-01 10:22:00-08,0,0,0,0
1524,2011-01-01 10:22:00-08,4,63,2,2
1544,2011-01-01 10:22:00-08,3,72,2,2
1530,2011-01-01 10:22:00-08,2,65,1,2
1538,2011-01-01 10:22:00-08,1,62,1,2
1495,2011-01-01 10:22:00-08,2,53,4,2
1489,2011-01-01 10:22:00-08,0,0,0,0
1490,2011-01-01 10:22:00-08,0,0,0,0
1489,2011-01-01 10:22:20-08,0,0,0,0
1495,2011-01-01 10:22:20-08,3,62,3,2
1502,2011-01-01 10:22:20-08,3,59,3,2
1509,2011-01-01 10:22:20-08,1,58,1,2
1516,2011-01-01 10:22:20-08,1,57,1,2
1524,2011-01-01 10:22:20-08,4,61,2,2
1530,2011-01-01 10:22:20-08,2,69,2,2
1538,2011-01-01 10:22:20-08,3,54,4,2
1544,2011-01-01 10:22:20-08,2,65,1,2
1490,2011-01-01 10:22:20-08,0,0,0,0
1524,2011-01-01 10:22:40-08,1,57,0,3
1502,2011-01-01 10:22:40-08,5,66,5,2
1509,2011-01-01 10:22:40-08,2,62,2,2
1530,2011-01-01 10:22:40-08,1,69,0,3
1538,2011-01-01 10:22:40-08,3,56,4,2
1516,2011-01-01 10:22:40-08,5,64,5,2
1544,2011-01-01 10:22:40-08,4,66,3,2
1495,2011-01-01 10:22:40-08,6,61,7,2
1489,2011-01-01 10:22:40-08,0,0,0,0
1490,2011-01-01 10:22:40-08,0,0,0,0
1516,2011-01-01 10:23:00-08,3,60,3,2
1524,2011-01-01 10:23:00-08,3,54,2,2
1530,2011-01-01 10:23:00-08,1,67,1,2
1538,2011-01-01 10:23:00-08,4,56,6,2
1544,2011-01-01 10:23:00-08,2,59,2,2
1495,2011-01-01 10:23:00-08,3,57,4,2
1502,2011-01-01 10:23:00-08,3,65,2,2
1509,2011-01-01 10:23:00-08,3,60,4,2
1489,2011-01-01 10:23:00-08,0,0,0,0
1490,2011-01-01 10:23:00-08,0,0,0,0
1516,2011-01-01 10:23:20-08,3,63,3,2
1524,2011-01-01 10:23:20-08,7,61,6,2
1530,2011-01-01 10:23:20-08,0,0,0,0
1538,2011-01-01 10:23:20-08,4,55,6,2
1544,2011-01-01 10:23:20-08,5,59,6,2
1489,2011-01-01 10:23:20-08,0,0,0,0
1495,2011-01-01 10:23:20-08,0,0,0,0
1502,2011-01-01 10:23:20-08,3,63,4,2
1509,2011-01-01 10:23:20-08,3,69,2,2
1490,2011-01-01 10:23:20-08,0,0,0,0
1524,2011-01-01 10:23:40-08,5,55,3,2
1489,2011-01-01 10:23:40-08,0,0,0,0
1530,2011-01-01 10:23:40-08,1,77,0,3
1544,2011-01-01 10:23:40-08,4,50,4,2
1495,2011-01-01 10:23:40-08,3,65,3,2
1538,2011-01-01 10:23:40-08,4,58,4,2
1502,2011-01-01 10:23:40-08,1,0,0,3
1509,2011-01-01 10:23:40-08,5,65,7,2
1516,2011-01-01 10:23:40-08,2,58,1,2
1490,2011-01-01 10:23:40-08,0,0,0,0
1530,2011-01-01 10:24:00-08,3,65,3,2
1516,2011-01-01 10:24:00-08,2,59,3,2
1538,2011-01-01 10:24:00-08,0,0,1,3
1524,2011-01-01 10:24:00-08,6,54,5,2
1544,2011-01-01 10:24:00-08,3,59,3,2
1495,2011-01-01 10:24:00-08,1,61,1,2
1502,2011-01-01 10:24:00-08,2,64,2,2
1509,2011-01-01 10:24:00-08,4,66,5,2
1489,2011-01-01 10:24:00-08,0,0,0,0
1490,2011-01-01 10:24:00-08,0,0,0,0
1489,2011-01-01 10:24:20-08,0,0,0,0
1509,2011-01-01 10:24:20-08,1,57,1,2
1516,2011-01-01 10:24:20-08,1,69,1,2
1495,2011-01-01 10:24:20-08,4,60,5,2
1502,2011-01-01 10:24:20-08,5,63,5,2
1524,2011-01-01 10:24:20-08,3,55,2,2
1530,2011-01-01 10:24:20-08,3,63,3,2
1538,2011-01-01 10:24:20-08,2,61,2,2
1544,2011-01-01 10:24:20-08,1,64,1,2
1490,2011-01-01 10:24:20-08,0,0,0,0
1544,2011-01-01 10:24:40-08,1,58,1,2
1524,2011-01-01 10:24:40-08,2,54,1,2
1530,2011-01-01 10:24:40-08,3,63,3,2
1490,2011-01-01 10:24:40-08,0,0,0,0
1538,2011-01-01 10:24:40-08,3,60,4,2
1516,2011-01-01 10:24:40-08,5,65,5,2
1509,2011-01-01 10:24:40-08,1,68,1,2
1489,2011-01-01 10:24:40-08,0,0,0,0
1495,2011-01-01 10:24:40-08,1,66,1,2
1502,2011-01-01 10:24:40-08,0,0,0,0
1544,2011-01-01 10:25:00-08,1,57,1,2
1530,2011-01-01 10:25:00-08,3,65,3,2
1502,2011-01-01 10:25:00-08,3,64,3,2
1538,2011-01-01 10:25:00-08,2,69,2,2
1509,2011-01-01 10:25:00-08,0,0,0,0
1516,2011-01-01 10:25:00-08,4,44,4,2
1524,2011-01-01 10:25:00-08,3,58,2,2
1489,2011-01-01 10:25:00-08,0,0,0,0
1495,2011-01-01 10:25:00-08,1,67,1,2
1490,2011-01-01 10:25:00-08,0,0,0,0
1489,2011-01-01 10:25:20-08,0,0,0,0
1516,2011-01-01 10:25:20-08,3,59,3,2
1524,2011-01-01 10:25:20-08,4,63,2,2
1495,2011-01-01 10:25:20-08,0,0,0,0
1502,2011-01-01 10:25:20-08,0,0,0,0
1530,2011-01-01 10:25:20-08,3,70,2,2
1538,2011-01-01 10:25:20-08,2,58,2,2
1509,2011-01-01 10:25:20-08,3,62,4,2
1544,2011-01-01 10:25:20-08,3,60,2,2
1490,2011-01-01 10:25:20-08,0,0,0,0
1524,2011-01-01 10:25:40-08,5,59,4,2
1530,2011-01-01 10:25:40-08,5,65,4,2
1538,2011-01-01 10:25:40-08,8,56,11,2
1544,2011-01-01 10:25:40-08,1,62,1,2
1502,2011-01-01 10:25:40-08,0,0,0,0
1509,2011-01-01 10:25:40-08,1,65,1,2
1516,2011-01-01 10:25:40-08,0,0,0,0
1495,2011-01-01 10:25:40-08,0,0,0,0
1490,2011-01-01 10:25:40-08,0,0,0,0
1489,2011-01-01 10:25:40-08,0,0,0,0
1530,2011-01-01 10:26:00-08,7,69,6,2
1538,2011-01-01 10:26:00-08,3,62,3,2
1544,2011-01-01 10:26:00-08,4,58,5,2
1524,2011-01-01 10:26:00-08,7,63,4,2
1489,2011-01-01 10:26:00-08,0,0,0,0
1516,2011-01-01 10:26:00-08,0,0,0,0
1495,2011-01-01 10:26:00-08,1,59,0,3
1502,2011-01-01 10:26:00-08,0,0,0,0
1509,2011-01-01 10:26:00-08,2,67,2,2
1490,2011-01-01 10:26:00-08,0,0,0,0
1502,2011-01-01 10:26:20-08,0,0,0,0
1509,2011-01-01 10:26:20-08,0,0,0,0
1516,2011-01-01 10:26:20-08,3,63,3,2
1524,2011-01-01 10:26:20-08,6,60,5,2
1530,2011-01-01 10:26:20-08,4,65,4,2
1544,2011-01-01 10:26:20-08,3,59,3,2
1538,2011-01-01 10:26:20-08,1,54,1,2
