detectorid,starttime,volume,speed,occupancy,status
1130,2010-07-20 05:53:00-07,5,66,6,2
1130,2010-07-20 05:53:20-07,5,64,9,2
1130,2010-07-20 05:53:40-07,6,63,9,2
1130,2010-07-20 05:54:00-07,4,65,6,2
1130,2010-07-20 05:54:20-07,8,63,12,2
1130,2010-07-20 05:54:40-07,6,69,11,2
1130,2010-07-20 05:55:00-07,4,61,6,2
1130,2010-07-20 05:55:20-07,4,58,6,2
1130,2010-07-20 05:55:40-07,7,63,10,2
1130,2010-07-20 05:56:00-07,7,64,10,2
1130,2010-07-20 05:56:20-07,6,63,13,2
1130,2010-07-20 05:56:40-07,6,67,10,2
1130,2010-07-20 05:57:00-07,3,62,4,2
1130,2010-07-20 05:57:20-07,4,66,6,2
1130,2010-07-20 05:57:40-07,7,63,12,2
1130,2010-07-20 05:58:00-07,4,74,5,2
1130,2010-07-20 05:58:20-07,7,63,11,2
1130,2010-07-20 05:58:40-07,3,63,4,2
1130,2010-07-20 05:59:00-07,4,69,5,2
1130,2010-07-20 05:59:20-07,5,61,8,2
1130,2010-07-20 05:59:40-07,9,59,15,2
1130,2010-07-20 06:00:00-07,3,65,4,2
1130,2010-07-20 06:00:20-07,8,65,11,2
1130,2010-07-20 06:00:40-07,4,54,10,2
1130,2010-07-20 06:01:00-07,7,65,9,2
1130,2010-07-20 06:01:20-07,3,62,4,2
1130,2010-07-20 06:01:40-07,8,58,14,2
1130,2010-07-20 06:02:00-07,8,62,14,2
1130,2010-07-20 06:02:20-07,4,63,5,2
1130,2010-07-20 06:02:40-07,13,63,22,3
1130,2010-07-20 06:03:00-07,6,64,9,2
1130,2010-07-20 06:03:20-07,5,53,8,2
1130,2010-07-20 06:03:40-07,7,63,11,2
1130,2010-07-20 06:04:00-07,7,63,11,2
1130,2010-07-20 06:04:20-07,7,65,10,2
1130,2010-07-20 06:04:40-07,8,65,11,2
1130,2010-07-20 06:05:00-07,5,64,8,2
1130,2010-07-20 06:05:20-07,8,68,12,2
1130,2010-07-20 06:05:40-07,5,66,9,2
1130,2010-07-20 06:06:00-07,6,58,9,2
1130,2010-07-20 06:06:20-07,10,62,16,2
1130,2010-07-20 06:06:40-07,3,61,4,2
1130,2010-07-20 06:07:00-07,7,61,9,2
1130,2010-07-20 06:07:20-07,7,62,14,2
1130,2010-07-20 06:07:40-07,2,61,3,2
1130,2010-07-20 06:08:00-07,6,59,9,2
1130,2010-07-20 06:08:20-07,7,63,11,2
1130,2010-07-20 06:08:40-07,3,62,3,2
1130,2010-07-20 06:09:00-07,4,66,6,2
1130,2010-07-20 06:09:20-07,9,56,20,2
1130,2010-07-20 06:09:40-07,2,63,3,2
1130,2010-07-20 06:10:00-07,12,57,22,3
1130,2010-07-20 06:10:20-07,5,69,7,2
1130,2010-07-20 06:10:40-07,7,60,9,2
1130,2010-07-20 06:11:00-07,7,60,13,2
1130,2010-07-20 06:11:20-07,6,51,9,2
1130,2010-07-20 06:11:40-07,4,59,6,2
1130,2010-07-20 06:12:00-07,14,58,22,3
1130,2010-07-20 06:12:20-07,7,60,15,2
1130,2010-07-20 06:12:40-07,5,57,7,2
1130,2010-07-20 06:13:00-07,5,64,14,2
1130,2010-07-20 06:13:20-07,5,63,7,2
1130,2010-07-20 06:13:40-07,6,66,8,2
1130,2010-07-20 06:14:00-07,7,64,9,2
1130,2010-07-20 06:14:20-07,6,60,12,2
1130,2010-07-20 06:14:40-07,8,58,15,2
1130,2010-07-20 06:15:00-07,6,66,10,2
1130,2010-07-20 06:15:20-07,3,63,4,2
1130,2010-07-20 06:15:40-07,6,60,9,2
1130,2010-07-20 06:16:00-07,4,62,4,2
1130,2010-07-20 06:16:20-07,6,64,14,2
1130,2010-07-20 06:16:40-07,14,60,22,3
1130,2010-07-20 06:17:00-07,8,52,12,2
1130,2010-07-20 06:17:20-07,10,58,16,2
1130,2010-07-20 06:17:40-07,3,65,6,2
1130,2010-07-20 06:18:00-07,6,62,8,2
1130,2010-07-20 06:18:20-07,8,59,13,2
1130,2010-07-20 06:18:40-07,7,56,16,2
1130,2010-07-20 06:19:00-07,7,62,10,2
1130,2010-07-20 06:19:20-07,7,54,10,2
1130,2010-07-20 06:19:40-07,8,57,14,2
1130,2010-07-20 06:20:00-07,7,61,13,2
1130,2010-07-20 06:20:20-07,6,59,9,2
1130,2010-07-20 06:20:40-07,7,65,10,2
1130,2010-07-20 06:21:00-07,5,57,12,2
1130,2010-07-20 06:21:20-07,4,63,6,2
1130,2010-07-20 06:21:40-07,9,60,13,2
1130,2010-07-20 06:22:00-07,12,64,18,3
1130,2010-07-20 06:22:20-07,11,63,17,2
1130,2010-07-20 06:22:40-07,8,63,14,2
1130,2010-07-20 06:23:00-07,9,64,17,2
1130,2010-07-20 06:23:20-07,6,62,8,2
1130,2010-07-20 06:23:40-07,10,64,20,2
1130,2010-07-20 06:24:00-07,9,59,18,2
1130,2010-07-20 06:24:20-07,9,63,14,2
1130,2010-07-20 06:24:40-07,14,59,20,3
1130,2010-07-20 06:25:00-07,5,65,8,2
1130,2010-07-20 06:25:20-07,7,58,12,2
1130,2010-07-20 06:25:40-07,5,46,4,2
1130,2010-07-20 06:26:00-07,8,57,22,2
1130,2010-07-20 06:26:20-07,9,63,17,2
1130,2010-07-20 06:26:40-07,10,63,18,2
1130,2010-07-20 06:27:00-07,11,57,21,2
1130,2010-07-20 06:27:20-07,8,64,15,2
1130,2010-07-20 06:27:40-07,10,61,16,2
1130,2010-07-20 06:28:00-07,7,64,11,2
1130,2010-07-20 06:28:20-07,8,64,13,2
1130,2010-07-20 06:28:40-07,14,60,20,3
1130,2010-07-20 06:29:00-07,6,58,11,2
1130,2010-07-20 06:29:20-07,8,56,14,2
1130,2010-07-20 06:29:40-07,8,60,13,2
1130,2010-07-20 06:30:00-07,7,61,10,2
1130,2010-07-20 06:30:20-07,13,61,19,3
1130,2010-07-20 06:30:40-07,14,59,23,3
1130,2010-07-20 06:31:00-07,10,65,16,2
1130,2010-07-20 06:31:20-07,9,64,12,2
1130,2010-07-20 06:31:40-07,9,60,15,2
1130,2010-07-20 06:32:00-07,7,62,10,2
1130,2010-07-20 06:32:20-07,10,59,16,2
1130,2010-07-20 06:32:40-07,11,55,18,2
1130,2010-07-20 06:33:00-07,9,63,13,2
1130,2010-07-20 06:33:20-07,7,62,11,2
1130,2010-07-20 06:33:40-07,10,62,13,2
1130,2010-07-20 06:34:00-07,12,60,18,3
1130,2010-07-20 06:34:20-07,8,61,13,2
1130,2010-07-20 06:34:40-07,9,56,20,2
1130,2010-07-20 06:35:00-07,10,59,19,2
1130,2010-07-20 06:35:20-07,10,56,16,2
1130,2010-07-20 06:35:40-07,13,48,27,2
1130,2010-07-20 06:36:00-07,7,63,12,2
1130,2010-07-20 06:36:20-07,15,56,25,3
1130,2010-07-20 06:36:40-07,9,56,15,2
1130,2010-07-20 06:37:00-07,9,58,14,2
1130,2010-07-20 06:37:20-07,6,63,7,2
1130,2010-07-20 06:37:40-07,13,47,27,3
1130,2010-07-20 06:38:00-07,16,57,26,3
1130,2010-07-20 06:38:20-07,6,61,9,2
1130,2010-07-20 06:38:40-07,8,61,12,2
1130,2010-07-20 06:39:00-07,7,54,11,2
1130,2010-07-20 06:39:20-07,11,57,18,2
1130,2010-07-20 06:39:40-07,12,55,24,2
1130,2010-07-20 06:40:00-07,9,54,17,2
1130,2010-07-20 06:40:20-07,15,52,29,3
1130,2010-07-20 06:40:40-07,6,54,13,2
1130,2010-07-20 06:41:00-07,11,60,18,2
1130,2010-07-20 06:41:20-07,11,57,17,2
1130,2010-07-20 06:41:40-07,12,63,19,2
1130,2010-07-20 06:42:00-07,9,55,13,2
1130,2010-07-20 06:42:20-07,11,56,18,2
1130,2010-07-20 06:42:40-07,12,53,20,2
1130,2010-07-20 06:43:00-07,12,60,20,2
1130,2010-07-20 06:43:20-07,9,54,13,2
1130,2010-07-20 06:43:40-07,11,58,21,2
1130,2010-07-20 06:44:00-07,9,55,13,2
1130,2010-07-20 06:44:20-07,13,60,20,3
1130,2010-07-20 06:44:40-07,8,64,14,2
1130,2010-07-20 06:45:00-07,14,58,25,3
1130,2010-07-20 06:45:20-07,9,58,15,2
1130,2010-07-20 06:45:40-07,13,56,22,2
1130,2010-07-20 06:46:00-07,13,57,24,2
1130,2010-07-20 06:46:20-07,11,58,18,2
1130,2010-07-20 06:46:40-07,14,57,21,3
1130,2010-07-20 06:47:00-07,14,56,25,3
1130,2010-07-20 06:47:20-07,8,58,13,2
1130,2010-07-20 06:47:40-07,7,65,11,2
1130,2010-07-20 06:48:00-07,14,58,23,3
1130,2010-07-20 06:48:20-07,14,56,23,3
1130,2010-07-20 06:48:40-07,8,58,13,2
1130,2010-07-20 06:49:00-07,17,54,29,3
1130,2010-07-20 06:49:20-07,12,57,21,2
1130,2010-07-20 06:49:40-07,14,60,21,3
1130,2010-07-20 06:50:00-07,13,49,23,2
1130,2010-07-20 06:50:20-07,13,58,19,2
1130,2010-07-20 06:50:40-07,13,60,21,2
1130,2010-07-20 06:51:00-07,10,56,15,2
1130,2010-07-20 06:51:20-07,15,55,33,3
1130,2010-07-20 06:51:40-07,7,57,13,2
1130,2010-07-20 06:52:00-07,14,53,22,3
1130,2010-07-20 06:52:20-07,12,57,17,2
1130,2010-07-20 06:52:40-07,13,52,21,2
1130,2010-07-20 06:53:00-07,10,63,17,2
1130,2010-07-20 06:53:20-07,11,57,19,2
1130,2010-07-20 06:53:40-07,11,61,17,2
1130,2010-07-20 06:54:00-07,10,60,17,2
1130,2010-07-20 06:54:20-07,13,58,21,3
1130,2010-07-20 06:54:40-07,13,59,18,3
1130,2010-07-20 06:55:00-07,11,55,23,2
1130,2010-07-20 06:55:20-07,13,55,22,2
1130,2010-07-20 06:55:40-07,10,60,14,2
1130,2010-07-20 06:56:00-07,9,61,15,2
1130,2010-07-20 06:56:20-07,12,60,17,2
1130,2010-07-20 06:56:40-07,10,59,17,2
1130,2010-07-20 06:57:00-07,10,56,20,2
1130,2010-07-20 06:57:20-07,8,55,16,2
1130,2010-07-20 06:57:40-07,12,57,19,2
1130,2010-07-20 06:58:00-07,10,56,16,2
1130,2010-07-20 06:58:20-07,9,52,21,2
1130,2010-07-20 06:58:40-07,12,55,21,2
1130,2010-07-20 06:59:00-07,11,59,22,2
1130,2010-07-20 06:59:20-07,10,61,14,2
1130,2010-07-20 06:59:40-07,12,64,20,2
1130,2010-07-20 07:00:00-07,10,59,16,2
1130,2010-07-20 07:00:20-07,10,58,15,2
1130,2010-07-20 07:00:40-07,10,56,18,2
1130,2010-07-20 07:01:00-07,8,56,13,2
1130,2010-07-20 07:01:20-07,6,58,11,2
1130,2010-07-20 07:01:40-07,6,53,11,2
1130,2010-07-20 07:02:00-07,16,54,26,3
1130,2010-07-20 07:02:20-07,7,52,13,2
1130,2010-07-20 07:02:40-07,8,58,13,2
1130,2010-07-20 07:03:00-07,9,56,14,2
1130,2010-07-20 07:03:20-07,12,56,23,2
1130,2010-07-20 07:03:40-07,13,59,21,3
1130,2010-07-20 07:04:00-07,5,62,7,2
1130,2010-07-20 07:04:20-07,14,56,23,3
1130,2010-07-20 07:04:40-07,9,52,13,2
1130,2010-07-20 07:05:00-07,16,57,27,3
1130,2010-07-20 07:05:20-07,8,57,14,2
1130,2010-07-20 07:05:40-07,7,63,14,2
1130,2010-07-20 07:06:00-07,11,61,15,2
1130,2010-07-20 07:06:20-07,11,57,20,2
1130,2010-07-20 07:06:40-07,9,53,21,2
1130,2010-07-20 07:07:00-07,11,52,26,2
1130,2010-07-20 07:07:20-07,5,59,7,2
1130,2010-07-20 07:07:40-07,11,55,18,2
1130,2010-07-20 07:08:00-07,8,60,16,2
1130,2010-07-20 07:08:20-07,11,50,19,2
1130,2010-07-20 07:08:40-07,12,50,20,2
1130,2010-07-20 07:09:00-07,12,56,20,2
1130,2010-07-20 07:09:20-07,11,57,18,2
1130,2010-07-20 07:09:40-07,11,56,17,2
1130,2010-07-20 07:10:00-07,14,56,25,3
1130,2010-07-20 07:10:20-07,16,38,27,3
1130,2010-07-20 07:10:40-07,13,55,20,2
1130,2010-07-20 07:11:00-07,12,53,25,2
1130,2010-07-20 07:11:20-07,13,52,25,2
1130,2010-07-20 07:11:40-07,12,50,24,2
1130,2010-07-20 07:12:00-07,13,55,21,2
1130,2010-07-20 07:12:20-07,12,53,19,2
1130,2010-07-20 07:12:40-07,12,56,22,2
1130,2010-07-20 07:13:00-07,15,57,27,3
1130,2010-07-20 07:13:20-07,10,54,20,2
1130,2010-07-20 07:13:40-07,13,55,21,2
1130,2010-07-20 07:14:00-07,13,59,20,2
1130,2010-07-20 07:14:20-07,12,59,21,2
1130,2010-07-20 07:14:40-07,13,56,21,2
1130,2010-07-20 07:15:00-07,11,54,18,2
1130,2010-07-20 07:15:20-07,11,52,19,2
1130,2010-07-20 07:15:40-07,11,52,18,2
1130,2010-07-20 07:16:00-07,16,49,26,3
1130,2010-07-20 07:16:20-07,9,55,16,2
1130,2010-07-20 07:16:40-07,13,53,26,2
1130,2010-07-20 07:17:00-07,16,53,28,3
1130,2010-07-20 07:17:20-07,12,57,22,2
1130,2010-07-20 07:17:40-07,9,59,19,2
1130,2010-07-20 07:18:00-07,13,53,22,2
1130,2010-07-20 07:18:20-07,11,52,20,2
1130,2010-07-20 07:18:40-07,12,47,23,2
1130,2010-07-20 07:19:00-07,10,56,16,2
1130,2010-07-20 07:19:20-07,12,56,21,2
1130,2010-07-20 07:19:40-07,9,56,13,2
1130,2010-07-20 07:20:00-07,12,53,23,2
1130,2010-07-20 07:20:20-07,16,51,28,3
1130,2010-07-20 07:20:40-07,11,48,21,2
1130,2010-07-20 07:21:00-07,12,52,21,2
1130,2010-07-20 07:21:20-07,11,49,19,2
1130,2010-07-20 07:21:40-07,11,55,18,2
1130,2010-07-20 07:22:00-07,11,55,16,2
1130,2010-07-20 07:22:20-07,10,54,19,2
1130,2010-07-20 07:22:40-07,13,52,28,2
1130,2010-07-20 07:23:00-07,14,49,23,3
1130,2010-07-20 07:23:20-07,13,47,30,2
1130,2010-07-20 07:23:40-07,14,52,25,3
1130,2010-07-20 07:24:00-07,9,51,16,2
1130,2010-07-20 07:24:20-07,15,53,29,3
1130,2010-07-20 07:24:40-07,9,51,16,2
1130,2010-07-20 07:25:00-07,11,56,19,2
1130,2010-07-20 07:25:20-07,12,55,20,2
1130,2010-07-20 07:25:40-07,12,48,21,2
1130,2010-07-20 07:26:00-07,10,48,20,2
1130,2010-07-20 07:26:20-07,8,52,12,2
1130,2010-07-20 07:26:40-07,11,59,17,2
1130,2010-07-20 07:27:00-07,12,54,23,2
1130,2010-07-20 07:27:20-07,12,52,19,2
1130,2010-07-20 07:27:40-07,10,55,17,2
1130,2010-07-20 07:28:00-07,7,53,16,2
1130,2010-07-20 07:28:20-07,10,53,17,2
1130,2010-07-20 07:28:40-07,10,50,21,2
1130,2010-07-20 07:29:00-07,14,54,27,3
1130,2010-07-20 07:29:20-07,13,52,24,3
1130,2010-07-20 07:29:40-07,9,52,20,2
1130,2010-07-20 07:30:00-07,12,48,25,2
1130,2010-07-20 07:30:20-07,6,13,57,2
1130,2010-07-20 07:30:40-07,9,18,36,2
1130,2010-07-20 07:31:00-07,11,24,33,2
1130,2010-07-20 07:31:20-07,12,23,37,2
1130,2010-07-20 07:31:40-07,8,24,26,2
1130,2010-07-20 07:32:00-07,10,29,30,2
1130,2010-07-20 07:32:20-07,12,29,34,2
1130,2010-07-20 07:32:40-07,8,26,28,2
1130,2010-07-20 07:33:00-07,11,28,32,2
1130,2010-07-20 07:33:20-07,11,28,32,2
1130,2010-07-20 07:33:40-07,12,32,33,2
1130,2010-07-20 07:34:00-07,11,26,39,2
1130,2010-07-20 07:34:20-07,9,23,37,2
1130,2010-07-20 07:34:40-07,9,21,38,2
1130,2010-07-20 07:35:00-07,10,33,26,2
1130,2010-07-20 07:35:20-07,8,31,31,2
1130,2010-07-20 07:35:40-07,9,35,20,2
1130,2010-07-20 07:36:00-07,11,30,29,2
1130,2010-07-20 07:36:20-07,11,29,32,2
1130,2010-07-20 07:36:40-07,13,32,30,2
1130,2010-07-20 07:37:00-07,12,34,28,2
1130,2010-07-20 07:37:20-07,11,28,36,2
1130,2010-07-20 07:37:40-07,11,28,30,2
1130,2010-07-20 07:38:00-07,14,34,38,3
1130,2010-07-20 07:38:20-07,13,28,35,2
1130,2010-07-20 07:38:40-07,11,23,32,2
1130,2010-07-20 07:39:00-07,9,26,31,2
1130,2010-07-20 07:39:20-07,12,25,29,2
1130,2010-07-20 07:39:40-07,10,30,32,2
1130,2010-07-20 07:40:00-07,12,32,29,2
1130,2010-07-20 07:40:20-07,8,30,26,2
1130,2010-07-20 07:40:40-07,13,27,39,2
1130,2010-07-20 07:41:00-07,7,19,23,2
1130,2010-07-20 07:41:20-07,10,22,35,2
1130,2010-07-20 07:41:40-07,10,24,38,2
1130,2010-07-20 07:42:00-07,8,26,27,2
1130,2010-07-20 07:42:20-07,11,26,31,2
1130,2010-07-20 07:42:40-07,9,26,21,2
1130,2010-07-20 07:43:00-07,9,31,26,2
1130,2010-07-20 07:43:20-07,10,28,32,2
1130,2010-07-20 07:43:40-07,10,29,28,2
1130,2010-07-20 07:44:00-07,13,28,38,3
1130,2010-07-20 07:44:20-07,11,38,29,2
1130,2010-07-20 07:44:40-07,12,30,38,2
1130,2010-07-20 07:45:00-07,10,31,25,2
1130,2010-07-20 07:45:20-07,11,31,25,2
1130,2010-07-20 07:45:40-07,9,34,38,2
1130,2010-07-20 07:46:00-07,12,27,32,2
1130,2010-07-20 07:46:20-07,5,10,51,2
1130,2010-07-20 07:46:40-07,8,14,40,2
1130,2010-07-20 07:47:00-07,10,24,30,2
1130,2010-07-20 07:47:20-07,7,27,30,2
1130,2010-07-20 07:47:40-07,10,26,28,2
1130,2010-07-20 07:48:00-07,13,26,35,2
1130,2010-07-20 07:48:20-07,12,32,29,2
1130,2010-07-20 07:48:40-07,12,29,39,2
1130,2010-07-20 07:49:00-07,12,33,34,2
1130,2010-07-20 07:49:20-07,11,29,32,2
1130,2010-07-20 07:49:40-07,8,16,40,2
1130,2010-07-20 07:50:00-07,11,19,35,2
1130,2010-07-20 07:50:20-07,8,21,35,2
1130,2010-07-20 07:50:40-07,10,19,36,2
1130,2010-07-20 07:51:00-07,9,22,39,2
1130,2010-07-20 07:51:20-07,11,27,29,2
1130,2010-07-20 07:51:40-07,9,30,24,2
1130,2010-07-20 07:52:00-07,9,33,25,2
1130,2010-07-20 07:52:20-07,12,28,33,2
1130,2010-07-20 07:52:40-07,9,29,31,2
1130,2010-07-20 07:53:00-07,12,28,33,2
1130,2010-07-20 07:53:20-07,10,31,32,2
1130,2010-07-20 07:53:40-07,9,24,33,2
1130,2010-07-20 07:54:00-07,11,26,30,2
1130,2010-07-20 07:54:20-07,10,28,29,2
1130,2010-07-20 07:54:40-07,12,29,30,2
1130,2010-07-20 07:55:00-07,12,30,31,2
1130,2010-07-20 07:55:20-07,12,29,29,2
1130,2010-07-20 07:55:40-07,12,28,36,2
1130,2010-07-20 07:56:00-07,11,28,33,2
1130,2010-07-20 07:56:20-07,9,19,42,2
1130,2010-07-20 07:56:40-07,10,26,39,2
1130,2010-07-20 07:57:00-07,12,28,35,2
1130,2010-07-20 07:57:20-07,12,30,31,2
1130,2010-07-20 07:57:40-07,10,24,39,2
1130,2010-07-20 07:58:00-07,9,16,35,2
1130,2010-07-20 07:58:20-07,7,16,51,2
1130,2010-07-20 07:58:40-07,5,8,51,2
1130,2010-07-20 07:59:00-07,3,8,83,3
1130,2010-07-20 07:59:20-07,2,7,78,2
1130,2010-07-20 07:59:40-07,1,0,88,3
1130,2010-07-20 08:00:00-07,7,17,33,2
1130,2010-07-20 08:00:20-07,8,26,20,2
1130,2010-07-20 08:00:40-07,10,28,29,2
1130,2010-07-20 08:01:00-07,11,33,23,2
1130,2010-07-20 08:01:20-07,11,37,29,2
1130,2010-07-20 08:01:40-07,11,38,25,2
1130,2010-07-20 08:02:00-07,9,41,19,2
1130,2010-07-20 08:02:20-07,8,38,18,2
1130,2010-07-20 08:02:40-07,10,40,24,2
1130,2010-07-20 08:03:00-07,12,38,27,2
1130,2010-07-20 08:03:20-07,12,42,24,2
1130,2010-07-20 08:03:40-07,11,42,22,2
1130,2010-07-20 08:04:00-07,12,38,27,2
1130,2010-07-20 08:04:20-07,13,30,31,3
1130,2010-07-20 08:04:40-07,11,24,37,2
1130,2010-07-20 08:05:00-07,8,31,24,2
1130,2010-07-20 08:05:20-07,10,28,34,2
1130,2010-07-20 08:05:40-07,11,29,35,2
1130,2010-07-20 08:06:00-07,10,27,36,2
1130,2010-07-20 08:06:20-07,11,30,32,2
1130,2010-07-20 08:06:40-07,12,30,30,2
1130,2010-07-20 08:07:00-07,11,28,33,2
1130,2010-07-20 08:07:20-07,12,26,33,2
1130,2010-07-20 08:07:40-07,10,27,29,2
1130,2010-07-20 08:08:00-07,12,26,38,2
1130,2010-07-20 08:08:20-07,13,33,37,3
1130,2010-07-20 08:08:40-07,12,33,30,2
1130,2010-07-20 08:09:00-07,12,33,32,2
1130,2010-07-20 08:09:20-07,11,33,29,2
1130,2010-07-20 08:09:40-07,5,14,43,2
1130,2010-07-20 08:10:00-07,8,18,32,2
1130,2010-07-20 08:10:20-07,11,28,34,2
1130,2010-07-20 08:10:40-07,10,31,31,2
1130,2010-07-20 08:11:00-07,10,36,27,2
1130,2010-07-20 08:11:20-07,10,27,32,2
1130,2010-07-20 08:11:40-07,11,31,33,2
1130,2010-07-20 08:12:00-07,10,32,27,2
1130,2010-07-20 08:12:20-07,14,28,35,3
1130,2010-07-20 08:12:40-07,10,24,35,2
1130,2010-07-20 08:13:00-07,9,17,39,2
1130,2010-07-20 08:13:20-07,9,22,24,2
1130,2010-07-20 08:13:40-07,12,26,34,2
1130,2010-07-20 08:14:00-07,9,35,24,2
1130,2010-07-20 08:14:20-07,13,36,27,2
1130,2010-07-20 08:14:40-07,11,35,25,2
1130,2010-07-20 08:15:00-07,11,34,25,2
1130,2010-07-20 08:15:20-07,12,31,36,2
1130,2010-07-20 08:15:40-07,7,24,35,2
1130,2010-07-20 08:16:00-07,10,22,28,2
1130,2010-07-20 08:16:20-07,8,23,28,2
1130,2010-07-20 08:16:40-07,11,22,37,2
1130,2010-07-20 08:17:00-07,11,20,37,2
1130,2010-07-20 08:17:20-07,6,18,43,2
1130,2010-07-20 08:17:40-07,10,20,33,2
1130,2010-07-20 08:18:00-07,10,20,32,2
1130,2010-07-20 08:18:20-07,10,21,43,2
1130,2010-07-20 08:18:40-07,9,20,33,2
1130,2010-07-20 08:19:00-07,10,28,27,2
1130,2010-07-20 08:19:20-07,11,25,34,2
1130,2010-07-20 08:19:40-07,9,27,27,2
1130,2010-07-20 08:20:00-07,10,25,29,2
1130,2010-07-20 08:20:20-07,10,23,40,2
1130,2010-07-20 08:20:40-07,8,18,35,2
1130,2010-07-20 08:21:00-07,10,25,28,2
1130,2010-07-20 08:21:20-07,10,25,31,2
1130,2010-07-20 08:21:40-07,9,30,29,2
1130,2010-07-20 08:22:00-07,10,33,23,2
1130,2010-07-20 08:22:20-07,11,30,31,2
1130,2010-07-20 08:22:40-07,12,32,27,2
1130,2010-07-20 08:23:00-07,8,34,25,2
1130,2010-07-20 08:23:20-07,10,35,34,2
1130,2010-07-20 08:23:40-07,10,32,34,2
1130,2010-07-20 08:24:00-07,9,23,36,2
1130,2010-07-20 08:24:20-07,10,25,33,2
1130,2010-07-20 08:24:40-07,9,25,28,2
1130,2010-07-20 08:25:00-07,9,23,37,2
1130,2010-07-20 08:25:20-07,10,20,33,2
1130,2010-07-20 08:25:40-07,9,27,25,2
1130,2010-07-20 08:26:00-07,10,24,30,2
1130,2010-07-20 08:26:20-07,12,26,30,2
1130,2010-07-20 08:26:40-07,10,29,27,2
1130,2010-07-20 08:27:00-07,9,30,33,2
1130,2010-07-20 08:27:20-07,9,28,41,2
1130,2010-07-20 08:27:40-07,9,22,37,2
1130,2010-07-20 08:28:00-07,11,24,28,2
1130,2010-07-20 08:28:20-07,9,22,39,2
1130,2010-07-20 08:28:40-07,12,25,41,2
1130,2010-07-20 08:29:00-07,10,26,31,2
1130,2010-07-20 08:29:20-07,10,31,27,2
1130,2010-07-20 08:29:40-07,11,32,26,2
1130,2010-07-20 08:30:00-07,10,29,27,2
1130,2010-07-20 08:30:20-07,13,36,33,2
1130,2010-07-20 08:30:40-07,15,31,38,3
1130,2010-07-20 08:31:00-07,10,31,28,2
1130,2010-07-20 08:31:20-07,10,26,31,2
1130,2010-07-20 08:31:40-07,8,23,27,2
1130,2010-07-20 08:32:00-07,8,21,26,2
1130,2010-07-20 08:32:20-07,10,22,31,2
1130,2010-07-20 08:32:40-07,9,21,33,2
1130,2010-07-20 08:33:00-07,9,24,25,2
1130,2010-07-20 08:33:20-07,11,25,34,2
1130,2010-07-20 08:33:40-07,11,31,31,2
1130,2010-07-20 08:34:00-07,11,32,35,2
1130,2010-07-20 08:34:20-07,10,33,25,2
1130,2010-07-20 08:34:40-07,11,32,32,2
1130,2010-07-20 08:35:00-07,10,34,30,2
1130,2010-07-20 08:35:20-07,12,32,29,2
1130,2010-07-20 08:35:40-07,11,31,29,2
1130,2010-07-20 08:36:00-07,10,36,20,2
1130,2010-07-20 08:36:20-07,9,34,24,2
1130,2010-07-20 08:36:40-07,11,25,35,2
1130,2010-07-20 08:37:00-07,10,26,33,2
1130,2010-07-20 08:37:20-07,10,22,32,2
1130,2010-07-20 08:37:40-07,11,25,33,2
1130,2010-07-20 08:38:00-07,9,27,36,2
1130,2010-07-20 08:38:20-07,10,28,24,2
1130,2010-07-20 08:38:40-07,10,24,25,2
1130,2010-07-20 08:39:00-07,11,32,27,2
1130,2010-07-20 08:39:20-07,8,33,22,2
1130,2010-07-20 08:39:40-07,10,29,27,2
1130,2010-07-20 08:40:00-07,12,30,35,2
1130,2010-07-20 08:40:20-07,12,28,44,2
1130,2010-07-20 08:40:40-07,13,26,37,2
1130,2010-07-20 08:41:00-07,13,35,32,2
1130,2010-07-20 08:41:20-07,8,27,23,2
1130,2010-07-20 08:41:40-07,9,19,40,2
1130,2010-07-20 08:42:00-07,8,19,34,2
1130,2010-07-20 08:42:20-07,9,24,23,2
1130,2010-07-20 08:42:40-07,10,29,29,2
1130,2010-07-20 08:43:00-07,9,27,33,2
1130,2010-07-20 08:43:20-07,11,24,41,2
1130,2010-07-20 08:43:40-07,11,21,34,2
1130,2010-07-20 08:44:00-07,9,25,29,2
1130,2010-07-20 08:44:20-07,9,22,32,2
1130,2010-07-20 08:44:40-07,10,25,35,2
1130,2010-07-20 08:45:00-07,11,28,30,2
1130,2010-07-20 08:45:20-07,10,28,29,2
1130,2010-07-20 08:45:40-07,9,26,33,2
1130,2010-07-20 08:46:00-07,11,28,38,2
1130,2010-07-20 08:46:20-07,12,31,28,2
1130,2010-07-20 08:46:40-07,10,38,27,2
1130,2010-07-20 08:47:00-07,10,30,43,2
1130,2010-07-20 08:47:20-07,7,25,38,2
1130,2010-07-20 08:47:40-07,10,20,36,2
1130,2010-07-20 08:48:00-07,11,20,35,2
1130,2010-07-20 08:48:20-07,10,28,31,2
1130,2010-07-20 08:48:40-07,10,26,37,2
1130,2010-07-20 08:49:00-07,10,26,36,2
1130,2010-07-20 08:49:20-07,8,29,29,2
1130,2010-07-20 08:49:40-07,12,29,32,2
1130,2010-07-20 08:50:00-07,10,23,33,2
1130,2010-07-20 08:50:20-07,10,22,32,2
1130,2010-07-20 08:50:40-07,10,28,38,2
1130,2010-07-20 08:51:00-07,13,31,37,2
1130,2010-07-20 08:51:20-07,11,31,28,2
1130,2010-07-20 08:51:40-07,9,28,21,2
